label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
1,0.9,0.006633,0.03,0.12,1.6e-05,0.0,0.89,0.74,0.57,0.2,0.8,0.0,0.0,14,1495,2032,415606,664216,664523,666121,676733,677367,677912,732741,737432,1147970,1150517,1150608,1163036,1528982,1529004,1534588,1536021,1536022,1934145,1934165,1934178,2022804,2079418
0,0.0,0.003317,0.57,0.0,0.03725,0.12,0.01,0.2,0.104,0.0,0.1,0.0,0.2,14,1510,2032,415606,664216,664523,665975,676739,677367,677371,732935,737432,1147523,1150514,1150869,1163036,1528984,1529034,1533925,1536020,1536022,1934146,1934164,1934178,2022810,2022917
0,0.0,0.014925,0.03,0.0,0.149172,0.038,0.02,0.0,0.012,0.0,0.1,0.0,0.0,16,1478,2032,415606,664216,664522,664706,676733,677367,677379,732397,737432,1147480,1150524,1150690,1163036,1528984,1528993,1534564,1536021,1536022,1934144,1934164,1934685,2022805,2083480
1,0.0,0.008292,0.09,0.58,0.272719,1.0,0.16,0.02,1.0,0.0,0.5,0.0,0.6,14,1481,2306,415946,664219,664522,664596,676733,677367,677766,732162,737717,1147421,1150513,1150544,1163344,1528982,1528997,1533925,1536019,1536314,1934144,1934164,1934179,2022803,2023076
0,1.0,0.016584,0.2,0.26,0.001547,0.026,0.9,0.26,0.026,0.1,0.1,0.0,0.26,17,1495,2032,415606,664216,664523,665010,676735,677367,679678,732231,737432,1147498,1150512,1150632,1163036,1528982,1529004,1533985,1536021,1536022,1934145,1934163,1964570,2022824,2043484
0,0.0,0.029851,0.01,0.02,0.140859,0.092,0.01,0.06,0.086,0.0,0.1,0.0,0.02,14,1594,2032,415606,664216,664523,666721,676735,677367,677371,734074,737432,1148415,1150512,1151009,1163036,1528984,1529167,1533925,1536019,1536022,1934144,1934164,1934179,2022813,2022898
0,0.0,0.031509,0.18,0.36,1.0,0.0,0.0,0.36,0.106,0.0,0.0,0.0,0.36,14,1508,2033,415607,664217,664522,665702,676733,677368,680196,732391,737433,1147638,1150518,1150585,1163037,1528982,1529049,1533924,1536018,1536023,1934144,1934169,1934181,2022801,2022897
0,0.0,0.011609,0.03,0.06,0.026594,0.22,0.02,0.68,0.264,0.0,0.1,0.0,0.18,15,1523,2032,415611,664217,664522,666240,676733,677367,677371,733578,737432,1148667,1150513,1150970,1163036,1528982,1529332,1533926,1536019,1536022,1934144,1934165,1934183,2022803,2022899
1,0.0,0.028192,0.08,0.08,0.022937,0.008,0.14,0.1,0.008,0.0,0.1,0.0,0.08,15,1495,45935,459079,664216,664526,665981,676736,677367,681151,732798,782217,1148021,1150517,1150608,1208363,1528982,1529004,1533925,1536021,1580409,1934144,1934163,1938788,2022804,2026491
0,0.0,0.003317,0.0,0.0,0.123656,0.0,0.0,0.02,0.038,0.0,0.0,0.0,0.0,14,1503,14656,430890,664216,664521,667388,676734,677367,677371,732813,750354,1148032,1150514,1150708,1176843,1528989,1529016,1534047,1536019,1549427,1934144,1934163,1940903,2022807,2026356
0,0.0,0.024876,1.0,0.98,0.056109,0.46,0.06,0.98,0.24,0.0,0.2,0.0,0.98,14,1481,2032,424231,664216,664522,664622,676733,677367,677857,732125,737432,1147379,1150513,1150544,1163036,1528982,1528997,1534804,1536019,1536022,1934144,1934165,1940282,2022803,2027661
0,0.0,0.003317,0.0,0.0,0.041031,0.036,0.04,0.34,0.036,0.0,0.1,0.0,0.0,1148,1590,18008,418749,664216,664524,665899,676734,677367,677374,732812,753774,1147443,1150513,1151646,1180343,1528983,1529754,1533924,1536018,1552878,1934144,1934164,1934251,2022801,2022897
0,1.0,0.033167,0.27,0.02,3.1e-05,0.0,0.78,0.54,0.202,0.1,1.0,0.0,0.0,14,1489,2079,415667,664217,664522,664635,676733,677367,678233,732164,737485,1147422,1150513,1150577,1163096,1528982,1529020,1533924,1536018,1536077,1934144,1934165,1934186,2022801,2022897
0,0.05,0.004975,0.26,0.14,0.008141,0.052,0.04,0.64,0.234,0.1,0.3,0.0,0.5,15,1519,2032,416250,664218,664523,665118,676743,677367,679460,732250,737432,1147517,1150513,1150688,1163036,1528982,1529031,1533925,1536021,1536022,1934144,1934165,1934781,2022804,2023083
1,0.4,0.087894,0.01,0.04,0.000922,0.006,0.46,0.12,0.136,0.1,0.8,0.4,0.06,26,1609,2037,415609,664216,664522,666635,676733,677367,681216,732258,737438,1147521,1150512,1150914,1163042,1528988,1529186,1533925,1536019,1536028,1934145,1934163,1934184,2022808,2023024
0,0.0,0.495854,0.12,0.12,0.028453,0.0,0.0,0.5,0.058,0.0,0.0,0.0,0.12,14,1510,3759,417934,664217,664522,666026,676733,677367,677643,732591,739199,1147833,1150513,1150633,1165049,1528984,1529034,1533925,1536020,1537860,1934144,1934163,1935641,2022810,2022939
0,0.85,0.023217,0.03,0.04,0.000281,0.004,0.17,0.04,0.004,0.1,0.1,0.0,0.04,15,1484,2064,415610,664216,664522,664678,676733,677367,678226,732247,737466,1147511,1150514,1150575,1163061,1528982,1529003,1533925,1536020,1536059,1934144,1934164,1934182,2022803,2022907
1,0.7,0.004975,0.11,0.1,0.001125,0.016,1.0,0.18,0.252,0.1,1.0,0.0,0.1,14,1478,5139,419871,664216,664523,666489,676733,677367,680523,732409,740615,1147654,1150517,1150567,1166641,1528982,1528993,1533932,1536021,1539318,1934145,1934168,1934179,2022805,2022898
1,0.0,0.028192,0.07,0.06,0.067672,0.032,0.16,0.06,0.016,0.0,0.1,0.0,0.06,14,1565,2242,415871,664216,664523,664654,676735,677367,677371,732152,737652,1147407,1150512,1150811,1163276,1528982,1529106,1533925,1536020,1536250,1934144,1934164,1934197,2022808,2022914
1,0.0,0.131012,0.05,0.14,0.091703,0.154,0.01,0.42,0.148,0.0,0.1,0.0,0.18,24,1496,2038,415609,664217,664522,664650,676733,677367,677508,732114,737439,1147363,1150512,1150713,1163044,1528983,1529055,1533924,1536018,1536030,1934144,1934165,1934184,2022801,2022897
0,0.05,0.018242,0.23,0.42,0.004969,0.092,0.01,0.9,0.09,0.1,0.1,0.0,0.42,14,1475,2073,415623,664216,664522,664588,676733,677367,677397,732127,737478,1147357,1150512,1150705,1163089,1528983,1529158,1533924,1536018,1536069,1934144,1934165,1934188,2022801,2022897
0,0.0,0.004975,0.22,0.22,0.022891,0.57,0.03,0.84,0.188,0.0,0.2,0.0,0.86,15,1511,4004,416783,664216,664522,664633,676742,677367,677566,732105,739456,1147353,1150515,1150846,1165336,1528982,1529113,1533924,1536018,1538126,1934144,1934164,1934322,2022801,2022897
0,0.0,0.004975,0.01,0.0,0.072188,0.076,0.07,0.0,0.37,0.0,0.2,0.0,0.0,14,1567,2319,415690,664218,664522,666043,676735,677367,677476,732278,737730,1147538,1150513,1150835,1163111,1528985,1529111,1533925,1536020,1536092,1934144,1934170,1934260,2022811,2022944
0,0.0,0.07131,0.0,0.1,0.17025,1.0,0.01,0.06,0.614,0.0,0.1,0.0,0.86,22,1560,2032,485030,664216,664522,664974,676733,677367,682355,732201,737432,1147465,1150512,1150752,1163036,1528982,1529097,1533925,1536019,1536022,1934144,1934163,1945236,2022803,2025910
0,0.0,0.006633,0.03,0.14,0.024781,0.014,0.06,0.16,0.026,0.0,0.2,0.0,0.14,14,1508,2033,415607,664217,664524,664708,676733,677367,677451,732268,737433,1147509,1150514,1150675,1163037,1528982,1529138,1533924,1536018,1536023,1934146,1934169,1934181,2022801,2022897
1,0.0,0.008292,0.0,0.04,0.400469,0.028,0.0,0.04,0.006,0.0,0.0,0.0,0.04,14,1618,13988,415829,664218,664524,666416,676733,677367,677452,732634,749611,1147810,1150522,1150949,1176118,1528984,1529318,1533924,1536018,1548665,1934146,1934172,1934262,2022801,2022897
0,0.3,0.008292,0.04,0.08,0.010344,0.008,0.07,0.2,0.018,0.1,0.2,0.0,0.08,14,1809,5935,419633,664216,664521,664545,676733,677367,677850,732088,741458,1147337,1150512,1151895,1167527,1528982,1529708,1533924,1536018,1540187,1934144,1934166,1934818,2022801,2022897
0,0.0,0.029851,0.18,0.28,0.056938,0.51,0.02,0.3,0.256,0.0,0.1,0.0,0.32,15,1653,2530,415928,664217,664527,664772,676735,677367,677562,732378,737945,1147607,1150512,1151577,1163597,1528983,1529269,1533924,1536018,1536551,1934144,1934167,1934333,2022801,2022897
0,0.0,0.003317,0.54,0.18,0.185453,0.0,0.0,0.22,0.266,0.0,0.0,0.0,0.18,16,1479,7819,423205,664216,664522,665071,676735,677367,685582,732138,743371,1147398,1150513,1150542,1169612,1528983,1528994,1533926,1536021,1542223,1934144,1934168,1934179,2022806,2023608
0,0.0,0.038143,0.0,0.2,0.552484,0.0,0.0,0.38,0.008,0.0,0.0,0.0,0.2,14,1497,2034,415607,664217,664522,665548,676733,677367,677371,733061,737435,1148235,1150512,1150612,1163039,1528989,1529030,1533924,1536018,1536025,1934144,1934167,1934181,2022801,2022897
0,0.2,0.003317,0.0,0.0,0.020328,0.0,0.06,0.0,0.0,0.0,0.1,0.0,0.0,14,1481,2035,415610,664216,664523,664594,676733,677367,677393,732103,737436,1147355,1150518,1150570,1163040,1528982,1529012,1533930,1536020,1536026,1934144,1934163,1934182,2022803,2022904
0,0.0,0.101161,0.0,0.0,0.112891,0.08,0.02,0.1,0.054,0.0,0.1,0.0,0.0,14,1507,139120,415611,664216,664522,665881,676733,677367,677376,732336,868186,1147459,1150513,1150741,1289094,1528983,1529188,1533925,1536019,1667676,1934144,1934165,1934183,2022807,2022899
0,0.0,0.008292,0.01,0.02,0.612875,0.506,0.03,0.44,0.49,0.0,0.0,0.0,0.02,14,1743,100255,499476,664216,664523,664698,676733,677367,677373,732513,835357,1147383,1150513,1151834,1259504,1528985,1529552,1533924,1536018,1636438,1934144,1934163,1934638,2022801,2022897
0,0.0,0.004975,0.16,0.1,0.003203,1.0,0.11,0.12,0.476,0.0,0.3,0.0,0.1,14,1477,2032,416400,664216,664522,664872,676733,677367,678168,732163,737432,1147390,1150512,1150545,1164033,1528982,1529001,1533925,1536021,1536022,1934144,1934164,1934949,2022802,2023331
0,0.0,0.006633,0.03,0.02,0.291766,1.0,0.03,0.22,1.0,0.0,0.1,0.0,0.02,14,1486,2036,415613,664220,664522,666341,676733,677367,678665,732294,737437,1147554,1150513,1150560,1163041,1528988,1529019,1533924,1536018,1536027,1934144,1934165,1934191,2022801,2022897
0,0.0,0.003317,0.0,0.0,0.0,0.0,0.0,0.14,0.294,0.0,0.0,0.0,0.0,15,1475,2032,415614,664217,664523,665113,676733,677368,677371,732713,737432,1147346,1150513,1151868,1163043,1528990,1529057,1533924,1536018,1536029,1934144,1934169,1934180,2022801,2022897
0,0.05,0.003317,0.0,0.0,0.016469,0.318,0.15,0.44,0.716,0.1,0.6,0.0,0.0,14,1600,2033,415607,664216,664522,667498,676733,677367,677678,733209,737433,1147977,1150513,1150965,1163037,1528982,1529171,1533924,1536018,1536023,1934144,1934164,1934181,2022801,2022897
0,0.0,1.0,0.07,0.04,0.027125,0.052,0.2,0.08,0.246,0.0,0.5,0.0,0.04,23,1485,2032,415606,664226,664522,664543,676748,677367,677388,732085,737432,1147332,1150512,1150561,1163036,1528982,1528999,1534530,1536021,1536022,1934144,1934163,1948792,2022809,2034695
0,0.35,0.379768,0.11,0.14,0.0,0.0,0.07,0.06,0.016,0.1,0.1,0.0,0.0,14,1475,2032,415614,664216,664524,664704,676733,677367,677546,732113,737432,1147361,1150513,1150664,1163043,1528982,1529023,1533924,1536018,1536029,1934144,1934169,1934180,2022801,2022897
0,0.0,0.004975,0.0,0.08,0.518656,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,14,1584,2032,415606,664216,664522,666001,676733,677367,678215,733435,737432,1148538,1150513,1151209,1163036,1528989,1529464,1533924,1536018,1536022,1934146,1934163,1934178,2022801,2022897
1,0.05,0.006633,0.27,0.2,0.000484,0.006,0.08,0.5,0.542,0.1,0.7,0.0,0.06,15,1517,8386,423858,664216,664522,664592,676734,677367,677438,732098,743959,1147348,1150513,1150645,1170206,1528982,1529029,1533980,1536021,1542831,1934148,1934163,1940489,2022802,2023549
0,0.0,0.004975,0.07,0.12,0.024406,0.0,0.0,0.28,0.078,0.0,0.0,0.0,0.3,14,1530,2038,415609,664216,664522,669580,676733,677367,677371,732755,737439,1147982,1150512,1150799,1163044,1528986,1529120,1533925,1536020,1536030,1934144,1934163,1934184,2022810,2023460
0,0.0,0.00995,0.09,0.02,0.597547,0.0,0.0,0.08,0.002,0.0,0.0,0.0,0.02,14,1496,2038,415609,664217,664522,665007,676734,677367,677371,732354,737439,1147601,1150512,1150650,1163044,1528986,1529039,1533924,1536018,1536030,1934145,1934163,1934184,2022801,2022897
1,0.0,0.232172,0.04,0.04,0.166922,0.746,0.04,0.12,0.36,0.0,0.2,0.0,0.08,14,1645,2032,420822,664231,664523,674739,676733,677367,725224,736356,737432,1150388,1150513,1151222,1163036,1528982,1529264,1533924,1536018,1536022,1934144,1934168,1934363,2022801,2022897
0,0.0,0.004975,0.15,0.08,0.126938,0.0,0.0,0.1,0.118,0.0,0.0,0.0,0.08,16,1623,2264,415895,664216,664522,665325,676733,677367,677371,733331,737676,1147662,1150513,1150909,1163303,1528986,1529222,1533925,1536020,1536275,1934144,1934164,1934463,2022815,2022996
0,0.0,0.006633,0.0,0.02,0.393156,0.0,0.0,0.02,0.006,0.0,0.0,0.0,0.02,15,1504,2032,415612,664216,664526,666076,676734,677367,677371,733062,737472,1148237,1150514,1150746,1163052,1528989,1529194,1533924,1536018,1536038,1934144,1934163,1934180,2022801,2022897
0,0.2,0.016584,0.16,0.06,0.001047,0.006,0.08,0.08,0.24,0.1,0.3,0.0,0.06,14,1498,2032,415606,664216,664522,670547,676733,677367,677371,732357,737432,1147603,1150512,1150611,1163036,1528982,1529014,1533925,1536019,1536022,1934145,1934163,1934179,2022810,2022898
0,0.0,0.004975,0.45,0.26,0.115547,0.044,0.29,0.26,0.032,0.0,0.3,0.0,0.26,14,1480,2068,415650,664216,664522,664544,676733,677367,677375,732086,737473,1147333,1150514,1150600,1163081,1528982,1528998,1533990,1536020,1536064,1934144,1934164,1934179,2022804,2022898
0,0.15,0.006633,0.1,0.02,0.004625,0.02,0.03,0.02,0.002,0.1,0.1,0.0,0.02,103,1481,2032,425479,664216,664522,664644,676734,677367,680819,732167,737432,1147424,1150523,1150871,1163036,1528983,1528997,1533969,1536020,1536022,1934144,1934164,1935236,2022814,2023203
0,0.0,0.129353,0.01,0.0,0.252563,0.158,0.02,0.02,0.028,0.0,0.1,0.0,0.0,16,1585,2032,416283,664217,664521,664613,676733,677367,677375,732086,737432,1147333,1150513,1151346,1164081,1528984,1529230,1533924,1536018,1536022,1934144,1934163,1934292,2022801,2022897
0,0.0,0.003317,0.28,0.02,0.03475,0.178,0.16,0.08,0.054,0.0,0.1,0.0,0.02,14,1529,2032,416594,664217,664523,664543,676733,677367,677491,732085,737432,1147332,1150514,1151694,1163036,1528982,1529116,1533925,1536019,1536022,1934144,1934163,1934839,2022809,2023043
0,0.2,0.031509,0.14,0.44,0.000188,0.038,0.06,0.96,0.1,0.2,0.3,0.0,0.38,15,1476,2183,415800,664216,664522,665573,676733,677367,677432,732130,737588,1147384,1150515,1150589,1163214,1528982,1529000,1533925,1536019,1536193,1934144,1934164,1934357,2022802,2023140
0,0.0,0.006633,0.44,0.0,0.732437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1477,2032,454973,664216,664523,666704,676733,677368,677390,732309,737432,1147564,1150513,1150563,1163036,1528982,1529001,1533925,1536020,1536022,1934146,1934163,1942878,2022802,2023833
0,0.0,0.024876,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14,1486,49119,461517,664217,664523,664579,676733,677368,677371,732150,785080,1147335,1150513,1150763,1210686,1528990,1529037,1533924,1536018,1583868,1934144,1934167,1959632,2022801,2022897
0,0.0,0.006633,0.0,0.34,0.068344,0.464,0.12,0.64,1.0,0.0,0.7,0.0,0.34,14,1553,2037,415609,664216,664522,666000,676733,677367,677371,732312,737438,1147567,1150512,1151318,1163042,1528987,1529319,1533924,1536018,1536028,1934144,1934164,1934184,2022801,2022897
1,0.0,0.006633,0.67,0.12,0.372453,0.0,0.0,0.36,0.088,0.0,0.0,0.0,0.12,14,1510,3759,417934,664217,664522,666810,676733,677367,677371,733376,739199,1148495,1150513,1150633,1165049,1528986,1529034,1533925,1536020,1537860,1934145,1934164,1935641,2022810,2022939
0,0.15,0.067993,0.51,0.42,0.000172,0.028,0.06,0.7,0.154,0.1,0.3,0.0,0.18,18,1480,3336,415683,664216,664521,664555,676733,677367,677419,732091,738772,1147336,1150512,1150661,1163207,1528982,1529074,1533925,1536019,1537331,1934144,1934163,1934185,2022802,2022916
0,0.0,0.024876,0.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1481,3906,418137,664216,664526,667230,676735,677368,677371,732763,739353,1147989,1150513,1150544,1165212,1528984,1528997,1533939,1536019,1538013,1934144,1934163,1934179,2022803,2022898
0,0.05,0.235489,1.0,0.86,0.000281,0.092,0.01,0.82,0.086,0.1,0.1,0.0,0.86,14,1476,2061,415642,664216,664524,664550,676737,677367,677392,732087,737463,1147334,1150512,1150775,1163075,1528984,1529147,1533925,1536019,1536056,1934144,1934163,1934215,2022802,2022978
0,0.0,0.006633,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,25,1853,20780,437146,664222,664524,664573,676734,677368,677371,732143,756608,1147343,1150513,1153399,1183301,1528990,1530360,1533924,1536018,1555705,1934144,1934169,1934682,2022801,2022897
0,0.45,0.666667,0.0,0.04,0.001844,0.028,0.92,0.46,1.0,0.2,1.0,0.0,0.04,14,1500,66963,415727,664216,664523,672305,676733,677367,682645,733344,802079,1148469,1150514,1150588,1164185,1528985,1529052,1533924,1536018,1599820,1934146,1934164,1934199,2022801,2022897
0,0.0,0.006633,0.16,0.18,0.043062,0.158,1.0,0.48,0.698,0.0,1.0,0.0,0.18,14,1503,4117,418474,664221,664524,664755,676733,677367,677685,732249,739576,1147516,1150514,1150708,1165468,1528982,1529016,1534044,1536021,1538242,1934144,1934163,1936736,2022803,2024788
0,0.0,1.0,0.05,0.1,0.000188,1.0,0.01,0.26,0.444,0.0,0.1,0.0,0.1,15,1475,2059,415623,664217,664521,664545,676735,677367,678822,732088,737461,1147337,1150512,1150705,1163073,1528982,1529158,1533924,1536018,1536054,1934144,1934166,1934188,2022801,2022897
0,0.0,0.003317,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,15,1475,2155,415770,664217,664522,664683,676734,677368,677371,732302,737559,1147431,1150512,1151968,1163181,1528990,1529298,1533924,1536018,1536165,1934144,1934167,1934336,2022801,2022897
0,0.0,0.004975,0.09,0.22,0.031922,0.026,0.02,0.26,0.06,0.0,0.1,0.0,0.22,15,1502,2032,483582,664216,664521,665185,676737,677367,677923,732243,737432,1147506,1150519,1151093,1163036,1528982,1529015,1533936,1536021,1536022,1934144,1934166,1962229,2022832,2042737
0,0.0,0.006633,0.31,0.02,0.025844,0.258,0.04,0.7,0.858,0.0,0.2,0.0,1.0,14,1481,2504,416221,664219,664521,664594,676733,677367,677393,732103,737921,1147355,1150513,1150544,1163565,1528982,1528997,1533934,1536021,1536527,1934144,1934163,1934179,2022802,2022898
0,0.0,0.049751,0.07,0.12,0.068125,0.056,0.02,0.4,0.132,0.0,0.2,0.0,0.12,14,1481,2035,415610,664217,664523,668617,676733,677367,677537,733195,737436,1148339,1150518,1150570,1163040,1528983,1529012,1533930,1536020,1536026,1934144,1934164,1934182,2022803,2022904
0,0.0,0.0199,0.27,0.34,0.090828,0.0,0.0,0.56,0.176,0.0,0.0,0.0,0.54,14,1672,269970,415848,664216,664521,664544,676733,677367,677717,732086,744515,1147333,1150513,1151683,1165161,1528983,1529502,1533924,1536018,1540480,1934144,1934163,1934274,2022801,2022897
0,0.0,0.200663,0.01,0.02,0.274125,0.562,0.02,0.04,0.246,0.0,0.2,0.0,0.02,15,1475,2032,415606,664216,664523,664675,676734,677368,677675,732108,737432,1147354,1150512,1151287,1163036,1528982,1529134,1533924,1536018,1536022,1934144,1934164,1936918,2022801,2022897
0,0.1,0.049751,0.8,0.22,0.005812,0.082,0.06,0.56,0.83,0.1,0.2,0.0,0.76,14,1484,3154,417124,664216,664523,664881,676733,677367,677857,732125,738586,1147379,1150513,1150592,1164346,1528983,1529013,1533925,1536020,1537223,1934144,1934163,1935598,2022803,2023043
0,0.0,0.018242,0.0,0.0,0.004328,0.004,0.27,0.04,0.05,0.0,0.7,0.0,0.0,18,1530,2648,415789,664216,664526,667226,676733,677367,683884,732221,738069,1147488,1150512,1150799,1163200,1528987,1529120,1533925,1536019,1536681,1934144,1934163,1934275,2022804,2024938
0,0.0,0.08126,0.51,0.16,0.527141,0.094,0.0,0.16,0.074,0.0,0.0,0.0,0.16,14,1510,3451,417513,664216,664522,666308,676737,677367,677371,732728,738886,1147957,1150513,1150633,1164687,1528982,1529034,1533925,1536020,1537536,1934145,1934163,1935044,2022810,2022980
0,0.9,0.004975,0.24,0.66,7.8e-05,0.032,0.44,0.8,1.0,0.3,1.0,0.0,0.32,15,1481,3018,416942,664216,664522,665994,676733,677367,677371,732763,738450,1147989,1150513,1150544,1164191,1528982,1528997,1533928,1536021,1537077,1934144,1934163,1934179,2022803,2023839
0,0.0,0.036484,0.18,0.04,0.002266,0.0,0.0,0.02,0.024,0.0,0.0,0.0,0.24,15,1549,3226,417223,664234,664523,666640,676733,677367,677374,733964,738658,1147840,1150513,1150789,1164433,1528989,1529082,1534076,1536021,1537300,1934144,1934163,1934179,2022803,2023498
0,0.0,0.107794,0.44,0.1,0.4515,0.342,0.02,0.1,0.392,0.0,0.1,0.0,0.22,14,1517,8392,418392,664216,664522,664592,676733,677367,677453,732098,743950,1147348,1150512,1150635,1170220,1528983,1529029,1533932,1536019,1542822,1934144,1934163,1936309,2022814,2024462
0,0.0,1.0,0.11,0.04,0.006141,0.0,0.0,0.06,0.006,0.0,0.0,0.0,0.04,14,1491,2049,415625,664217,664522,667879,676733,677367,677371,734178,737450,1149144,1150516,1150569,1163053,1528986,1529032,1533924,1536018,1536043,1934144,1934164,1934187,2022801,2022897
0,0.05,0.008292,1.0,0.12,0.005125,0.11,1.0,0.98,0.484,0.1,0.7,0.0,0.7,14,1535,2867,415775,664216,664522,668535,676733,677367,677371,732702,737916,1147935,1150514,1152742,1163512,1528987,1529442,1533925,1536020,1536502,1934144,1934165,1934182,2022813,2023046
0,0.0,0.004975,0.44,0.58,0.100594,1.0,0.04,0.68,0.148,0.0,0.2,0.0,0.58,15,1505,4449,418027,664216,664522,666025,676734,677367,677373,732927,739913,1147487,1150512,1150884,1165623,1528982,1529128,1533925,1536021,1538599,1934144,1934163,1935098,2022807,2024135
0,0.0,0.006633,0.03,0.06,0.027984,0.464,0.01,0.14,0.108,0.0,0.1,0.0,0.06,14,1477,12125,422819,664216,664521,665236,676733,677367,678463,732495,747776,1147745,1150514,1150584,1174219,1528982,1529001,1533925,1536020,1546764,1934144,1934163,1934190,2022802,2022903
0,0.15,0.004975,0.32,0.0,0.000234,0.0,0.03,0.0,0.0,0.1,0.1,0.0,0.0,14,1484,2064,415610,664219,664522,668550,676733,677367,688724,734177,737466,1149143,1150514,1150575,1163061,1528983,1529003,1533925,1536020,1536059,1934144,1934163,1934182,2022803,2022908
0,0.0,0.018242,0.45,0.12,0.4515,0.344,0.02,0.12,0.394,0.0,0.1,0.0,0.24,34,1517,5313,418392,664217,664522,664592,676734,677367,677453,732098,740796,1147348,1150512,1150635,1166824,1528983,1529029,1533932,1536019,1539498,1934144,1934163,1936309,2022814,2024462
0,0.0,0.058043,0.03,0.18,0.026625,0.0,0.0,0.92,0.118,0.0,0.0,0.0,0.18,15,1497,2033,415607,664220,664523,664920,676733,677367,677371,732405,737433,1147572,1150512,1150612,1163037,1528986,1529030,1533924,1536018,1536023,1934144,1934171,1934181,2022801,2022897
0,0.05,0.003317,0.34,0.1,0.005734,0.012,0.23,0.2,0.256,0.1,0.3,0.0,0.1,16,1745,4048,418362,664217,664523,665329,676733,677367,677371,732514,739503,1147761,1150513,1151792,1165387,1528982,1529519,1533925,1536020,1538171,1934144,1934164,1936101,2022803,2024777
0,0.0,0.07131,0.02,0.0,0.606531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1524,2032,416711,664216,664522,666682,676734,677368,678898,732786,737432,1148012,1150522,1151320,1163036,1528983,1529543,1533924,1536018,1536022,1934145,1934172,1934197,2022801,2022897
0,0.0,0.043118,0.05,0.1,1.0,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.1,16,1829,30449,418296,664216,664524,664766,676733,677368,677541,732767,755331,1147459,1150512,1152970,1166562,1528982,1530095,1533924,1536018,1541673,1934144,1934164,1936030,2022801,2022897
0,0.0,0.303483,0.05,0.04,0.059953,0.692,0.13,0.38,0.488,0.0,0.6,0.0,0.04,15,1482,2032,415608,664216,664524,666269,676736,677367,678484,733603,737434,1148687,1150512,1150539,1163038,1528982,1528995,1533924,1536018,1536024,1934144,1934164,1934180,2022801,2022897
0,0.0,0.655058,0.04,0.2,0.070547,0.248,0.33,0.52,1.0,0.0,0.6,0.0,0.2,14,1475,2044,415620,664216,664522,664561,676734,677367,677431,732096,737445,1147347,1150512,1151195,1163050,1528982,1529044,1533924,1536018,1536036,1934144,1934165,1934196,2022801,2022897
0,0.65,0.004975,0.99,0.56,1.6e-05,0.0,1.0,0.48,1.0,0.1,1.0,0.0,0.0,14,1485,39898,453896,664216,664522,664543,676733,677367,677380,732085,775902,1147332,1150514,1150559,1202283,1528982,1528999,1534094,1536021,1574322,1934144,1934163,1934179,2022809,2022898
0,0.0,0.008292,0.04,0.04,0.044359,0.0,0.0,0.14,0.116,0.0,0.0,0.0,0.04,14,1479,26163,442362,664217,664521,666767,676748,677368,677371,732186,761863,1147447,1150514,1150550,1188537,1528986,1528994,1533974,1536021,1561067,1934144,1934163,1938788,2022804,2026491
0,0.0,0.004975,0.01,0.04,0.05525,0.0,0.0,0.16,0.076,0.0,0.0,0.0,0.04,18,1475,2044,415620,664216,664523,664969,676734,677367,677371,732190,737445,1147386,1150512,1150831,1163050,1528986,1529044,1533924,1536018,1536036,1934146,1934167,1934196,2022801,2022897
0,0.0,0.301824,0.03,0.14,0.107609,0.07,0.01,0.14,0.078,0.0,0.1,0.0,0.14,15,1509,27603,443543,664216,664524,664619,676734,677367,678020,732093,763362,1147338,1150513,1150744,1189910,1528984,1529191,1533924,1536018,1562376,1934144,1934163,1935698,2022801,2022897
0,0.1,0.00995,0.45,0.3,0.019813,0.562,0.22,0.32,1.0,0.0,0.5,0.1,0.3,14,1577,2242,415871,664219,664522,665938,676733,677367,677537,732252,737652,1147518,1150512,1150873,1163276,1528985,1529132,1533925,1536020,1536250,1934144,1934166,1934197,2022808,2022917
0,0.0,0.018242,0.0,0.02,0.922656,0.0,0.0,0.02,0.014,0.0,0.0,0.0,0.02,16,1515,2033,415607,664216,664524,664612,676735,677368,677423,732100,737433,1147350,1150512,1151457,1163037,1528984,1529627,1533924,1536018,1536023,1934144,1934164,1934181,2022801,2022897
0,0.0,0.004975,0.58,0.0,0.0,0.0,0.0,0.04,0.016,0.0,0.0,0.0,0.04,14,1478,2032,433077,664216,664521,665113,676733,677368,677371,732713,737432,1147346,1150517,1150567,1163036,1528990,1528993,1533965,1536021,1536022,1934144,1934170,1943035,2022806,2028486
